refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,NTF_NTO
0,1.0,0,30142,2.548828125,0.21484375,5.0,0.0,11,60,8,1134.8740234375,668.779418945312,0,1,faces,female,1,1,faces,P,male,VS,I,194,J04,810.650390625,1
0,1.0,0,30437,1.068359375,0.357421875,3.0,1.0,7,42,5,967.365356445312,602.909240722656,0,1,faces,male,1,1,faces,P,male,VS,F,212,J04,886.236328125,1
0,1.0,0,30439,1.6328125,0.158203125,4.0,1.0,4,20,7,744.803161621094,201.561431884766,0,1,faces,male,1,1,faces,P,male,VS,F,212,J04,886.236328125,1
1,1.0,0,17635,1.03515625,0.201171875,2.0,1.0,4,20,5,710.661193847656,277.838775634766,0,1,faces,female,1,1,faces,P,male,VS,I,26,J08,105.181640625,1
0,1.0,0,17651,2.154296875,0.263671875,2.0,1.0,12,74,7,1326.49206542969,220.059844970703,0,1,faces,male,1,1,faces,P,female,VS,F,27,J08,109.380859375,1
0,1.0,1,17664,1.154296875,0.107421875,2.0,1.0,11,52,5,1011.90606689453,747.74365234375,0,1,faces,male,1,1,faces,P,male,VS,F,28,J08,113.580078125,1
0,1.0,0,17666,1.578125,0.220703125,3.0,1.0,10,31,7,852.713562011719,487.334655761719,0,1,objects,small,1,1,faces,P,male,VS,F,28,J08,113.580078125,0
0,1.0,0,17667,1.822265625,0.193359375,4.0,1.0,7,21,8,728.295776367188,336.759582519531,0,1,faces,female,1,1,faces,P,male,VS,F,28,J08,113.580078125,1
0,1.0,0,17668,2.03515625,0.24609375,5.0,0.0,6,19,9,759.008422851562,157.086120605469,0,1,faces,female,1,1,faces,P,male,VS,F,28,J08,113.580078125,1
0,1.0,1,18059,1.5625,0.20703125,2.0,1.0,3,6,6,510.539184570312,617.47509765625,0,1,objects,small,1,1,objects,P,small,VS,O,49,J08,201.763671875,0
0,1.0,0,18168,0.53515625,0.1484375,2.0,1.0,8,42,2,973.286193847656,671.487365722656,0,1,objects,big,1,1,faces,P,female,VS,I,56,J08,231.158203125,0
0,1.0,0,18169,0.708984375,0.228515625,3.0,1.0,6,24,3,751.224304199219,639.280334472656,0,1,faces,female,1,1,faces,P,female,VS,I,56,J08,231.158203125,1
0,1.0,0,18170,0.9609375,0.158203125,4.0,1.0,5,22,4,728.732299804688,419.083435058594,0,1,faces,male,1,1,faces,P,female,VS,I,56,J08,231.158203125,1
0,1.0,0,18171,1.17578125,0.244140625,5.0,0.0,1,6,5,537.025390625,651.784301757812,0,1,faces,female,1,1,faces,P,female,VS,I,56,J08,231.158203125,1
0,1.0,0,18173,1.728515625,0.23046875,6.0,0.0,12,56,7,1193.72790527344,250.197540283203,0,1,objects,small,1,1,faces,P,female,VS,I,56,J08,231.158203125,0
0,1.0,0,18186,0.630859375,0.177734375,2.0,1.0,5,21,3,718.765258789062,381.196472167969,0,1,faces,male,1,1,faces,P,female,VS,I,57,J08,235.357421875,1
0,1.0,0,18187,0.830078125,0.166015625,3.0,1.0,9,40,4,936.850891113281,488.038269042969,0,1,faces,male,1,1,faces,P,female,VS,I,57,J08,235.357421875,1
0,1.0,0,18188,1.056640625,0.1328125,4.0,1.0,1,6,5,602.370300292969,641.518005371094,0,1,faces,male,1,1,faces,P,female,VS,I,57,J08,235.357421875,1
0,1.0,0,18324,0.849609375,0.166015625,2.0,1.0,3,13,4,640.779663085938,456.426391601562,0,1,faces,female,1,1,faces,P,female,VS,I,64,J08,264.751953125,1
0,1.0,0,18325,1.033203125,0.3515625,3.0,1.0,5,20,5,766.140258789062,274.918090820312,0,1,faces,female,1,1,faces,P,female,VS,I,64,J08,264.751953125,1
0,1.0,0,18329,2.037109375,0.197265625,4.0,1.0,7,34,9,814.387817382812,722.423828125,0,1,objects,small,1,1,faces,P,female,VS,I,64,J08,264.751953125,0
0,1.0,0,18357,1.044921875,0.294921875,2.0,1.0,9,56,5,1146.50305175781,278.577545166016,0,1,faces,female,1,1,faces,P,female,VS,F,66,J08,273.150390625,1
0,1.0,0,18358,1.357421875,0.4375,3.0,1.0,10,57,6,1173.53637695312,355.049377441406,0,1,faces,male,1,1,faces,P,female,VS,F,66,J08,273.150390625,1
0,1.0,0,18360,2.232421875,0.205078125,4.0,1.0,8,40,8,935.30224609375,452.554382324219,0,1,objects,big,1,1,faces,P,female,VS,F,66,J08,273.150390625,0
0,1.0,0,18361,2.498046875,0.32421875,5.0,0.0,11,58,9,1190.08447265625,434.136138916016,0,1,objects,big,1,1,faces,P,female,VS,F,66,J08,273.150390625,0
0,1.0,0,18363,3.021484375,0.173828125,6.0,0.0,5,22,11,764.129577636719,480.880310058594,0,1,faces,female,1,1,faces,P,female,VS,F,66,J08,273.150390625,1
0,1.0,0,18385,0.650390625,0.234375,2.0,1.0,11,48,2,1096.95520019531,337.933715820312,0,1,faces,male,1,1,faces,P,male,VS,F,68,J08,281.548828125,1
0,1.0,0,18389,1.583984375,0.259765625,3.0,1.0,6,33,6,866.5673828125,672.81591796875,0,1,objects,small,1,1,faces,P,male,VS,F,68,J08,281.548828125,0
0,1.0,0,18391,2.03125,0.10546875,4.0,1.0,10,45,8,939.076599121094,975.056701660156,0,1,faces,female,1,1,faces,P,male,VS,F,68,J08,281.548828125,1
0,1.0,0,18443,0.619140625,0.265625,2.0,1.0,11,73,3,1313.98559570312,165.197143554688,0,1,objects,big,1,1,objects,P,big,VS,O,71,J08,294.146484375,0
0,1.0,0,18444,0.95703125,0.19140625,3.0,1.0,4,34,4,829.177551269531,713.60107421875,0,1,faces,female,1,1,objects,P,big,VS,O,71,J08,294.146484375,1
0,1.0,0,18558,2.54296875,0.359375,2.0,1.0,9,44,10,909.680358886719,852.52392578125,0,1,faces,female,1,1,faces,P,female,VS,F,72,J08,298.345703125,1
0,1.0,0,18854,1.291015625,0.234375,2.0,1.0,11,68,6,1248.21350097656,575.570007324219,0,1,faces,female,1,1,faces,P,male,VS,I,88,J08,365.533203125,1
0,1.0,0,18855,1.552734375,0.259765625,3.0,1.0,14,75,7,1324.796875,382.511169433594,0,1,faces,female,1,1,faces,P,male,VS,I,88,J08,365.533203125,1
0,1.0,0,18856,1.876953125,0.251953125,4.0,1.0,7,50,8,1024.68603515625,548.519287109375,0,1,faces,male,1,1,faces,P,male,VS,I,88,J08,365.533203125,1
0,1.0,0,18902,1.615234375,0.251953125,2.0,1.0,9,38,8,936.294311523438,247.399154663086,0,1,faces,female,1,1,faces,P,male,VS,I,90,J08,373.931640625,1
1,1.0,0,18903,1.8984375,0.296875,3.0,1.0,15,68,9,1219.791015625,513.168090820312,0,1,faces,male,1,1,faces,P,male,VS,I,90,J08,373.931640625,1
0,1.0,0,18905,2.392578125,0.29296875,4.0,1.0,14,67,11,1213.28308105469,477.859649658203,0,1,faces,male,1,1,faces,P,male,VS,I,90,J08,373.931640625,1
0,1.0,1,18907,3.03515625,0.158203125,6.0,0.0,6,17,13,650.34228515625,889.027770996094,0,1,objects,small,1,1,faces,P,male,VS,I,90,J08,373.931640625,0
0,1.0,0,18920,0.46875,0.322265625,2.0,1.0,9,56,3,1129.84033203125,243.364349365234,0,1,objects,small,1,1,objects,P,big,VS,O,91,J08,378.130859375,0
0,1.0,0,19044,0.75390625,0.1953125,2.0,1.0,14,73,4,1330.69763183594,150.907073974609,0,1,faces,female,1,1,faces,P,male,VS,I,98,J08,407.525390625,1
0,1.0,1,19164,0.47265625,0.158203125,2.0,1.0,7,30,2,905.003540039062,323.057922363281,0,1,faces,female,1,1,faces,P,female,VS,F,105,J08,436.919921875,1
0,1.0,0,19167,1.015625,0.169921875,3.0,1.0,1,1,5,555.711486816406,157.181625366211,0,1,faces,male,1,1,faces,P,female,VS,F,105,J08,436.919921875,1
0,1.0,0,19169,1.431640625,0.158203125,4.0,1.0,3,15,7,648.232116699219,686.679382324219,0,1,faces,male,1,1,faces,P,female,VS,F,105,J08,436.919921875,1
0,1.0,0,19170,1.603515625,0.30078125,5.0,0.0,4,16,8,636.862548828125,787.730712890625,0,1,faces,female,1,1,faces,P,female,VS,F,105,J08,436.919921875,1
0,1.0,0,19171,1.92578125,0.291015625,6.0,0.0,10,43,9,915.263122558594,756.6416015625,0,1,faces,male,1,1,faces,P,female,VS,F,105,J08,436.919921875,1
0,1.0,0,19250,0.794921875,0.27734375,2.0,1.0,1,2,3,559.639099121094,278.953460693359,0,1,faces,female,1,1,faces,P,male,VS,F,110,J08,457.916015625,1
0,1.0,0,19307,0.73046875,0.240234375,2.0,1.0,5,20,3,756.0458984375,242.493545532227,0,1,objects,big,1,1,objects,P,small,VS,O,114,J08,474.712890625,0
0,1.0,0,19664,0.58203125,0.271484375,2.0,1.0,13,67,3,1287.5888671875,443.708190917969,0,1,faces,female,1,1,faces,P,male,VS,I,134,J08,558.697265625,1
0,1.0,0,19665,0.86328125,0.15625,3.0,1.0,15,76,4,1342.82250976562,451.003967285156,0,1,faces,female,1,1,faces,P,male,VS,I,134,J08,558.697265625,1
0,1.0,0,19682,0.45703125,0.419921875,2.0,1.0,3,25,2,762.621643066406,739.91650390625,0,1,faces,female,1,1,faces,P,male,VS,I,135,J08,562.896484375,1
0,1.0,0,19683,0.89453125,0.162109375,3.0,1.0,4,26,3,782.71044921875,856.649780273438,0,1,faces,male,1,1,faces,P,male,VS,I,135,J08,562.896484375,1
0,1.0,0,19684,1.078125,0.1953125,4.0,1.0,11,53,4,1046.42041015625,824.349060058594,0,1,faces,male,1,1,faces,P,male,VS,I,135,J08,562.896484375,1
0,1.0,0,19770,0.98828125,0.4375,2.0,1.0,3,25,4,797.278442382812,772.322387695312,0,1,faces,male,1,1,faces,P,male,VS,F,139,J08,579.693359375,1
0,1.0,0,19771,1.4453125,0.28125,3.0,1.0,6,35,5,878.529235839844,865.039428710938,0,1,faces,male,1,1,faces,P,male,VS,F,139,J08,579.693359375,1
0,1.0,0,19772,1.751953125,0.271484375,4.0,1.0,13,63,6,1168.06945800781,915.463012695312,0,1,faces,female,1,1,faces,P,male,VS,F,139,J08,579.693359375,1
0,1.0,0,21226,0.419921875,0.203125,2.0,1.0,2,14,2,666.660827636719,536.011413574219,0,1,faces,male,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,0,21227,0.685546875,0.1640625,3.0,1.0,4,29,3,907.981384277344,223.697662353516,0,1,objects,small,1,1,faces,P,female,VS,I,8,J11,29.595703125,0
0,1.0,0,21228,0.861328125,0.193359375,4.0,1.0,6,38,4,941.543701171875,224.319458007812,0,1,faces,female,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,0,21229,1.109375,0.232421875,5.0,0.0,1,3,5,543.057373046875,334.090606689453,0,1,faces,male,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,0,21230,1.41796875,0.26953125,6.0,0.0,10,57,6,1145.341796875,341.783081054688,0,1,faces,male,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,1,21231,1.740234375,0.208984375,7.0,0.0,12,64,7,1211.419921875,152.858917236328,0,1,faces,female,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,0,21234,2.5625,0.1953125,8.0,0.0,13,70,10,1248.49877929688,755.042175292969,0,1,faces,male,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,0,21235,2.7890625,0.2421875,9.0,0.0,14,79,11,1369.33728027344,759.091552734375,0,1,faces,female,1,1,faces,P,female,VS,I,8,J11,29.595703125,1
0,1.0,0,22246,0.8125,0.15625,2.0,1.0,8,54,4,1028.74780273438,959.442565917969,0,1,faces,female,1,1,faces,P,male,VS,I,51,J11,210.162109375,1
0,1.0,0,22247,0.984375,0.169921875,3.0,1.0,6,45,5,997.216674804688,921.638000488281,0,1,faces,male,1,1,faces,P,male,VS,I,51,J11,210.162109375,1
0,1.0,0,22250,1.642578125,0.162109375,5.0,0.0,5,44,8,982.897888183594,834.292663574219,0,1,faces,female,1,1,faces,P,male,VS,I,51,J11,210.162109375,1
0,1.0,0,22449,0.556640625,0.232421875,2.0,1.0,13,66,3,1237.79418945312,314.135803222656,0,1,objects,small,1,1,objects,P,small,VS,O,60,J11,247.955078125,0
0,1.0,0,22450,0.859375,0.267578125,3.0,1.0,12,63,4,1115.66015625,911.515991210938,0,1,faces,female,1,1,objects,P,small,VS,O,60,J11,247.955078125,1
0,1.0,0,22452,1.341796875,0.23046875,4.0,1.0,7,26,6,722.158630371094,825.550720214844,0,1,objects,big,1,1,objects,P,small,VS,O,60,J11,247.955078125,0
0,1.0,0,22465,0.853515625,0.22265625,2.0,1.0,12,65,4,1237.19934082031,263.9091796875,0,1,faces,female,1,1,objects,P,big,VS,O,61,J11,252.154296875,1
0,1.0,0,22467,1.392578125,0.1484375,3.0,1.0,8,44,6,942.064636230469,850.088134765625,0,1,objects,small,1,1,objects,P,big,VS,O,61,J11,252.154296875,0
0,1.0,0,22479,0.607421875,0.248046875,2.0,1.0,11,71,2,1272.91479492188,796.6279296875,0,1,objects,small,1,1,faces,P,female,VS,F,62,J11,256.353515625,0
0,1.0,0,22589,0.57421875,0.16796875,2.0,1.0,15,77,2,1328.88842773438,559.135559082031,0,1,objects,big,1,1,objects,P,big,VS,O,67,J11,277.349609375,0
0,1.0,0,22590,0.80078125,0.240234375,3.0,1.0,12,65,3,1255.26965332031,240.498504638672,0,1,faces,female,1,1,objects,P,big,VS,O,67,J11,277.349609375,1
0,1.0,0,22591,1.09765625,0.115234375,4.0,1.0,6,37,4,952.696411132812,152.577331542969,0,1,faces,female,1,1,objects,P,big,VS,O,67,J11,277.349609375,1
0,1.0,0,22954,0.916015625,0.2265625,2.0,1.0,7,38,3,958.618957519531,243.657485961914,0,1,objects,big,1,1,faces,P,female,VS,F,76,J11,315.142578125,0
0,1.0,0,22955,1.173828125,0.2578125,3.0,1.0,6,37,4,927.752502441406,136.116455078125,0,1,faces,male,1,1,faces,P,female,VS,F,76,J11,315.142578125,1
0,1.0,0,23183,0.5546875,0.130859375,2.0,1.0,4,26,2,764.442077636719,884.890563964844,0,1,faces,female,1,1,objects,P,small,VS,O,87,J11,361.333984375,1
1,1.0,1,23184,0.748046875,0.21875,3.0,1.0,12,68,3,1254.89562988281,572.208923339844,0,1,objects,small,1,1,objects,P,small,VS,O,87,J11,361.333984375,0
0,1.0,0,23186,1.208984375,0.21484375,4.0,1.0,11,66,5,1225.06591796875,330.086456298828,0,1,faces,female,1,1,objects,P,small,VS,O,87,J11,361.333984375,1
0,1.0,0,23188,1.623046875,0.26953125,5.0,0.0,7,37,7,943.541931152344,141.787872314453,0,1,faces,male,1,1,objects,P,small,VS,O,87,J11,361.333984375,1
0,1.0,0,23189,1.939453125,0.25390625,6.0,0.0,8,39,8,973.464172363281,339.455108642578,0,1,objects,big,1,1,objects,P,small,VS,O,87,J11,361.333984375,0
0,1.0,0,23192,2.818359375,0.255859375,8.0,0.0,15,80,11,1387.7275390625,870.500671386719,0,1,faces,male,1,1,objects,P,small,VS,O,87,J11,361.333984375,1
0,1.0,0,23256,0.609375,0.216796875,2.0,1.0,11,58,2,1149.75280761719,440.633819580078,0,1,faces,female,1,1,faces,P,female,VS,I,90,J11,373.931640625,1
0,1.0,1,23269,0.5,0.16015625,2.0,1.0,3,11,2,651.566711425781,258.626586914062,0,1,faces,male,1,1,faces,P,male,VS,F,91,J11,378.130859375,1
0,1.0,1,23285,0.5703125,0.14453125,2.0,1.0,9,44,2,947.5888671875,864.479553222656,0,1,faces,female,1,1,faces,P,male,VS,I,92,J11,382.330078125,1
0,1.0,1,23287,1.091796875,0.15234375,3.0,1.0,4,18,4,645.214050292969,945.074096679688,0,1,faces,male,1,1,faces,P,male,VS,I,92,J11,382.330078125,1
1,1.0,0,23290,1.689453125,0.279296875,5.0,0.0,3,14,7,644.05615234375,535.595031738281,0,1,faces,female,1,1,faces,P,male,VS,I,92,J11,382.330078125,1
0,1.0,0,23452,0.36328125,0.2265625,2.0,1.0,4,20,2,725.628845214844,228.285675048828,0,1,faces,female,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23453,0.640625,0.244140625,3.0,1.0,5,22,3,752.949035644531,450.160766601562,0,1,faces,female,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23454,0.951171875,0.236328125,4.0,1.0,15,76,4,1385.9384765625,447.319030761719,0,1,faces,male,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23457,1.712890625,0.171875,6.0,0.0,9,45,7,981.453125,922.856384277344,0,1,faces,male,1,1,faces,P,male,VS,I,100,J11,415.923828125,1
0,1.0,0,23474,0.7890625,0.201171875,2.0,1.0,13,72,4,1272.9404296875,926.751831054688,0,1,faces,male,1,1,faces,P,male,VS,I,101,J11,420.123046875,1
0,1.0,0,23475,1.029296875,0.1484375,3.0,1.0,12,70,5,1209.96435546875,753.163146972656,0,1,faces,female,1,1,faces,P,male,VS,I,101,J11,420.123046875,1
0,1.0,0,23476,1.2109375,0.28125,4.0,1.0,10,51,6,1084.12939453125,640.992492675781,0,1,faces,male,1,1,faces,P,male,VS,I,101,J11,420.123046875,1
0,1.0,0,23529,0.49609375,0.234375,2.0,1.0,14,74,2,1349.82348632812,251.473480224609,0,1,objects,small,1,1,objects,P,big,VS,O,104,J11,432.720703125,0
0,1.0,0,23563,0.908203125,0.33984375,2.0,1.0,12,57,3,1162.60961914062,319.236083984375,0,1,faces,male,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23564,1.279296875,0.2578125,3.0,1.0,11,56,4,1145.02294921875,209.823440551758,0,1,faces,female,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23565,1.5703125,0.216796875,4.0,1.0,7,46,5,1039.24768066406,100.688888549805,0,1,faces,male,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,1,23566,1.853515625,0.126953125,5.0,0.0,9,50,6,1069.51599121094,577.03955078125,0,1,faces,male,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
1,1.0,0,23568,2.255859375,0.28125,6.0,0.0,13,60,8,1172.7978515625,668.125,0,1,faces,female,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23569,2.578125,0.154296875,7.0,0.0,10,52,9,1082.22998046875,725.287658691406,0,1,faces,female,1,1,faces,P,female,VS,F,106,J11,441.119140625,1
0,1.0,0,23673,0.8203125,0.162109375,2.0,1.0,14,75,4,1368.27062988281,326.358428955078,0,1,faces,female,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,1.0,1,23674,1.021484375,0.23828125,3.0,1.0,11,64,5,1292.00439453125,153.806106567383,0,1,objects,small,1,1,faces,P,male,VS,F,112,J11,466.314453125,0
0,1.0,1,23676,1.541015625,0.197265625,4.0,1.0,1,1,7,595.875854492188,144.370101928711,0,1,faces,male,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,1.0,1,23678,1.984375,0.32421875,5.0,0.0,2,3,9,547.717895507812,337.906188964844,0,1,faces,male,1,1,faces,P,male,VS,F,112,J11,466.314453125,1
0,1.0,0,23763,0.546875,0.20703125,2.0,1.0,10,66,2,1300.39672851562,342.891998291016,0,1,faces,male,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23764,0.81640625,0.26953125,3.0,1.0,2,28,3,842.654174804688,113.563903808594,0,1,objects,big,1,1,objects,P,big,VS,O,117,J11,487.310546875,0
0,1.0,0,23765,1.146484375,0.2265625,4.0,1.0,9,65,4,1254.16528320312,220.581069946289,0,1,faces,female,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23766,1.458984375,0.18359375,5.0,0.0,1,1,5,526.411804199219,124.08455657959,0,1,faces,male,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23767,1.720703125,0.279296875,6.0,0.0,13,72,6,1236.15881347656,911.125610351562,0,1,faces,male,1,1,objects,P,big,VS,O,117,J11,487.310546875,1
0,1.0,0,23880,0.5390625,0.21875,2.0,1.0,12,69,3,1266.98413085938,665.373229980469,0,1,faces,male,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23883,1.3984375,0.15625,4.0,1.0,6,41,6,942.594909667969,561.507690429688,0,1,objects,big,1,1,faces,P,male,VS,F,123,J11,512.505859375,0
0,1.0,0,23884,1.58203125,0.142578125,5.0,0.0,3,32,7,858.362731933594,546.978271484375,0,1,faces,female,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23885,1.775390625,0.212890625,6.0,0.0,1,12,8,686.720947265625,322.1708984375,0,1,objects,big,1,1,faces,P,male,VS,F,123,J11,512.505859375,0
0,1.0,0,23887,2.275390625,0.177734375,7.0,0.0,2,30,10,856.076904296875,349.823699951172,0,1,faces,female,1,1,faces,P,male,VS,F,123,J11,512.505859375,1
0,1.0,0,23902,0.884765625,0.12109375,2.0,1.0,3,10,3,618.067749023438,167.912124633789,0,1,faces,male,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23903,1.07421875,0.21484375,3.0,1.0,15,76,4,1340.50866699219,486.125610351562,0,1,objects,big,1,1,faces,P,male,VS,F,124,J11,516.705078125,0
0,1.0,1,23904,1.34375,0.21875,4.0,1.0,11,65,5,1234.22058105469,243.31037902832,0,1,faces,male,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23906,1.7421875,0.234375,5.0,0.0,14,72,7,1228.20678710938,951.454833984375,0,1,faces,female,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23907,2.017578125,0.236328125,6.0,0.0,13,70,8,1260.50695800781,782.674438476562,0,1,objects,small,1,1,faces,P,male,VS,F,124,J11,516.705078125,0
0,1.0,0,23908,2.283203125,0.244140625,7.0,0.0,10,62,9,1179.37084960938,842.264709472656,0,1,faces,male,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
0,1.0,0,23909,2.55078125,0.173828125,8.0,0.0,12,69,10,1268.5966796875,671.935852050781,0,1,faces,female,1,1,faces,P,male,VS,F,124,J11,516.705078125,1
1,1.0,0,23954,1.6015625,0.15234375,3.0,1.0,5,14,6,648.281433105469,544.041137695312,0,1,faces,female,1,1,objects,P,big,VS,O,126,J11,525.103515625,1
0,1.0,0,24062,1.142578125,0.265625,2.0,1.0,12,62,5,1208.84509277344,864.052856445312,0,1,objects,big,1,1,objects,P,big,VS,O,131,J11,546.099609375,0
1,1.0,0,24063,1.462890625,0.265625,3.0,1.0,8,43,6,926.107543945312,763.33837890625,0,1,objects,small,1,1,objects,P,big,VS,O,131,J11,546.099609375,0
0,1.0,0,24098,0.576171875,0.224609375,2.0,1.0,9,43,2,986.559265136719,705.148010253906,0,1,faces,male,1,1,objects,P,small,VS,O,133,J11,554.498046875,1
0,1.0,0,24099,0.859375,0.232421875,3.0,1.0,5,15,3,616.403991699219,643.539855957031,0,1,faces,female,1,1,objects,P,small,VS,O,133,J11,554.498046875,1
0,1.0,0,24100,1.158203125,0.107421875,4.0,1.0,11,66,4,1283.71936035156,368.018280029297,0,1,objects,big,1,1,objects,P,small,VS,O,133,J11,554.498046875,0
0,1.0,0,24536,0.791015625,0.203125,2.0,1.0,2,6,3,557.347778320312,618.578002929688,0,1,faces,male,1,1,faces,P,female,VS,F,145,J11,604.888671875,1
0,1.0,0,24538,1.208984375,0.18359375,3.0,1.0,4,11,5,623.610473632812,209.214431762695,0,1,faces,female,1,1,faces,P,female,VS,F,145,J11,604.888671875,1
0,1.0,0,24539,1.466796875,0.23828125,4.0,1.0,9,58,6,1164.74389648438,448.840057373047,0,1,faces,female,1,1,faces,P,female,VS,F,145,J11,604.888671875,1
0,1.0,0,24687,0.587890625,0.341796875,2.0,1.0,4,13,3,642.68603515625,443.914184570312,0,1,faces,female,1,1,faces,P,male,VS,I,152,J11,634.283203125,1
0,1.0,0,24690,1.26171875,0.216796875,3.0,1.0,10,46,6,1048.28100585938,137.301879882812,0,1,faces,male,1,1,faces,P,male,VS,I,152,J11,634.283203125,1
0,1.0,0,24693,1.958984375,0.25390625,4.0,1.0,14,62,9,1162.26794433594,842.9990234375,0,1,faces,female,1,1,faces,P,male,VS,I,152,J11,634.283203125,1
0,1.0,0,24694,2.248046875,0.14453125,5.0,0.0,11,53,10,1035.46276855469,829.946655273438,0,1,faces,female,1,1,faces,P,male,VS,I,152,J11,634.283203125,1
0,1.0,0,24695,2.427734375,0.228515625,6.0,0.0,13,61,11,1170.73095703125,725.796630859375,0,1,faces,male,1,1,faces,P,male,VS,I,152,J11,634.283203125,1
0,1.0,0,24774,0.759765625,0.193359375,2.0,1.0,6,38,3,936.015441894531,246.205032348633,0,1,objects,small,1,1,faces,P,female,VS,I,157,J11,655.279296875,0
0,1.0,1,24775,1.009765625,0.2578125,3.0,1.0,11,65,4,1228.49523925781,206.566070556641,0,1,faces,female,1,1,faces,P,female,VS,I,157,J11,655.279296875,1
0,1.0,1,24777,1.673828125,0.154296875,4.0,1.0,13,77,6,1375.73608398438,587.263671875,0,1,faces,female,1,1,faces,P,female,VS,I,157,J11,655.279296875,1
0,1.0,0,24779,2.068359375,0.52734375,5.0,0.0,15,81,8,1344.30151367188,934.171203613281,0,1,faces,female,1,1,faces,P,female,VS,I,157,J11,655.279296875,1
0,1.0,0,24780,2.61328125,0.2421875,6.0,0.0,14,80,9,1362.31628417969,845.488647460938,0,1,faces,female,1,1,faces,P,female,VS,I,157,J11,655.279296875,1
0,1.0,0,24782,3.083984375,0.236328125,7.0,0.0,10,51,11,1065.65893554688,608.441772460938,0,1,faces,male,1,1,faces,P,female,VS,I,157,J11,655.279296875,1
0,1.0,0,24783,3.34765625,0.115234375,8.0,0.0,9,50,12,1069.677734375,534.240356445312,0,1,faces,female,1,1,faces,P,female,VS,I,157,J11,655.279296875,1
0,1.0,0,24895,0.5703125,0.220703125,2.0,1.0,1,2,2,583.673950195312,281.510620117188,0,1,objects,big,1,1,faces,P,male,VS,F,163,J11,680.474609375,0
0,1.0,1,24898,1.365234375,0.154296875,3.0,1.0,8,44,5,981.88134765625,809.059509277344,0,1,faces,female,1,1,faces,P,male,VS,F,163,J11,680.474609375,1
0,1.0,0,24900,1.80078125,0.3359375,4.0,1.0,6,26,7,757.183837890625,835.69775390625,0,1,faces,male,1,1,faces,P,male,VS,F,163,J11,680.474609375,1
0,1.0,0,24901,2.18359375,0.220703125,5.0,0.0,5,18,8,664.573791503906,917.370971679688,0,1,faces,female,1,1,faces,P,male,VS,F,163,J11,680.474609375,1
0,1.0,0,24902,2.462890625,0.3359375,6.0,0.0,10,52,9,1064.00451660156,771.785949707031,0,1,faces,female,1,1,faces,P,male,VS,F,163,J11,680.474609375,1
0,1.0,0,24903,2.830078125,0.1015625,7.0,0.0,11,53,10,1028.46655273438,852.233154296875,0,1,faces,female,1,1,faces,P,male,VS,F,163,J11,680.474609375,1
0,1.0,1,24904,2.984375,0.162109375,8.0,0.0,7,33,11,821.500549316406,630.451538085938,0,1,faces,male,1,1,faces,P,male,VS,F,163,J11,680.474609375,1
0,1.0,0,24941,0.611328125,0.234375,2.0,1.0,10,56,3,1123.59521484375,248.876998901367,0,1,objects,small,1,1,objects,P,big,VS,O,165,J11,688.873046875,0
0,1.0,0,25082,0.671875,0.376953125,2.0,1.0,14,78,3,1374.8525390625,638.919799804688,0,1,objects,big,1,1,objects,P,big,VS,O,172,J11,718.267578125,0
1,1.0,0,25083,1.11328125,0.23828125,3.0,1.0,11,65,4,1255.919921875,189.882446289062,0,1,objects,big,1,1,objects,P,big,VS,O,172,J11,718.267578125,0
